id,title,description,availability,availability_date,expiration_date,link,mobile_link,image_link,price,sale_price,sale_price_effective_date,identifier_exists,gtin,mpn,brand,product_highlight,product_detail,additional_image_link,condition,adult,color,size,size_type,size_system,gender,material,pattern,age_group,multipack,is bundle,unit_pricing_measure,unit_pricing_base_measure,energy_efficiency_class,min_energy_efficiency_class,max_energy_efficiency,item_group_id,video_link,virtual_model_link,cost_of_goods_sold
ali-paletas-de-hielo-y-helados-bolsas-portectoras,Paletas de hielo y Helados — Bolsas portectoras,Paletas de hielo y Helados — Bolsas portectoras de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $240.00 MXN. Precio unitario de referencia: $8.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/paletas-de-hielo-y-helados,https://bodasesor.com/catalogos/paletas-de-hielo-y-helados,https://bodasesor.com/images/productos/paletas-helados.png,8.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Bolsas portectoras"", ""Disponible en CDMX""",Categoría:alimentos:Paletas de hielo y Helados,,new,no,,,,,,,,,,,,,,,,ali-paletas-de-hielo-y-helados,,,
ali-paletas-de-hielo-y-helados-branding-carrito,Paletas de hielo y Helados — Branding Carrito,Paletas de hielo y Helados — Branding Carrito de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $2300.00 MXN. Precio unitario de referencia: $2300.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/paletas-de-hielo-y-helados,https://bodasesor.com/catalogos/paletas-de-hielo-y-helados,https://bodasesor.com/images/productos/paletas-helados.png,2300.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Branding Carrito"", ""Disponible en CDMX""",Categoría:alimentos:Paletas de hielo y Helados,,new,no,,,,,,,,,,,,,,,,ali-paletas-de-hielo-y-helados,,,
ali-paletas-de-hielo-y-helados-carrito-de-helados,Paletas de hielo y Helados — Carrito  de helados,Paletas de hielo y Helados — Carrito  de helados de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $1500.00 MXN. Precio unitario de referencia: $1500.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/paletas-de-hielo-y-helados,https://bodasesor.com/catalogos/paletas-de-hielo-y-helados,https://bodasesor.com/images/productos/paletas-helados.png,1500.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Carrito  de helados"", ""Disponible en CDMX""",Categoría:alimentos:Paletas de hielo y Helados,,new,no,,,,,,,,,,,,,,,,ali-paletas-de-hielo-y-helados,,,
ali-parrillada-argentina-solo-alimentos,Parrillada Argentina — Solo Alimentos,Parrillada Argentina — Solo Alimentos de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $15000.00 MXN. Precio unitario de referencia: $500.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/parrillada-argentina,https://bodasesor.com/catalogos/parrillada-argentina,https://bodasesor.com/images/productos/parrillada-argentina.png,500.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Solo Alimentos"", ""Disponible en CDMX""",Categoría:alimentos:Parrillada Argentina,,new,no,,,,,,,,,,,,,,,,ali-parrillada-argentina,,,
ali-parrillada-argentina-basico,Parrillada Argentina — Basico,Parrillada Argentina — Basico de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $24900.00 MXN. Precio unitario de referencia: $830.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/parrillada-argentina,https://bodasesor.com/catalogos/parrillada-argentina,https://bodasesor.com/images/productos/parrillada-argentina.png,830.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Basico"", ""Disponible en CDMX""",Categoría:alimentos:Parrillada Argentina,,new,no,,,,,,,,,,,,,,,,ali-parrillada-argentina,,,
ali-parrillada-argentina-tradicional,Parrillada Argentina — Tradicional,Parrillada Argentina — Tradicional de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $26400.00 MXN. Precio unitario de referencia: $880.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/parrillada-argentina,https://bodasesor.com/catalogos/parrillada-argentina,https://bodasesor.com/images/productos/parrillada-argentina.png,880.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Tradicional"", ""Disponible en CDMX""",Categoría:alimentos:Parrillada Argentina,,new,no,,,,,,,,,,,,,,,,ali-parrillada-argentina,,,
ali-parrillada-argentina-premium,Parrillada Argentina — Premium,Parrillada Argentina — Premium de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $27900.00 MXN. Precio unitario de referencia: $930.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/parrillada-argentina,https://bodasesor.com/catalogos/parrillada-argentina,https://bodasesor.com/images/productos/parrillada-argentina.png,930.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Premium"", ""Disponible en CDMX""",Categoría:alimentos:Parrillada Argentina,,new,no,,,,,,,,,,,,,,,,ali-parrillada-argentina,,,
ali-parrillada-tacos-solo-alimentos,Parrillada Tacos — Solo Alimentos,Parrillada Tacos — Solo Alimentos de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $9000.00 MXN. Precio unitario de referencia: $300.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/parrillada-tacos,https://bodasesor.com/catalogos/parrillada-tacos,https://bodasesor.com/images/productos/parrillada-tradicional.png,300.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Solo Alimentos"", ""Disponible en CDMX""",Categoría:alimentos:Parrillada Tacos,,new,no,,,,,,,,,,,,,,,,ali-parrillada-tacos,,,
ali-parrillada-tacos-basico,Parrillada Tacos — Basico,Parrillada Tacos — Basico de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $22500.00 MXN. Precio unitario de referencia: $750.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/parrillada-tacos,https://bodasesor.com/catalogos/parrillada-tacos,https://bodasesor.com/images/productos/parrillada-tradicional.png,750.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Basico"", ""Disponible en CDMX""",Categoría:alimentos:Parrillada Tacos,,new,no,,,,,,,,,,,,,,,,ali-parrillada-tacos,,,
ali-parrillada-tacos-tradicional,Parrillada Tacos — Tradicional,Parrillada Tacos — Tradicional de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $24000.00 MXN. Precio unitario de referencia: $800.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/parrillada-tacos,https://bodasesor.com/catalogos/parrillada-tacos,https://bodasesor.com/images/productos/parrillada-tradicional.png,800.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Tradicional"", ""Disponible en CDMX""",Categoría:alimentos:Parrillada Tacos,,new,no,,,,,,,,,,,,,,,,ali-parrillada-tacos,,,
ali-parrillada-tacos-premium,Parrillada Tacos — Premium,Parrillada Tacos — Premium de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $25500.00 MXN. Precio unitario de referencia: $850.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/parrillada-tacos,https://bodasesor.com/catalogos/parrillada-tacos,https://bodasesor.com/images/productos/parrillada-tradicional.png,850.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Premium"", ""Disponible en CDMX""",Categoría:alimentos:Parrillada Tacos,,new,no,,,,,,,,,,,,,,,,ali-parrillada-tacos,,,
ali-pozole-y-tostadas-solo-alimentos,Pozole y Tostadas — Solo Alimentos,Pozole y Tostadas — Solo Alimentos de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $9000.00 MXN. Precio unitario de referencia: $300.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/pozole-y-tostadas,https://bodasesor.com/catalogos/pozole-y-tostadas,https://bodasesor.com/images/productos/pozole-tostadas.png,300.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Solo Alimentos"", ""Disponible en CDMX""",Categoría:alimentos:Pozole y Tostadas,,new,no,,,,,,,,,,,,,,,,ali-pozole-y-tostadas,,,
ali-pozole-y-tostadas-basico,Pozole y Tostadas — Basico,Pozole y Tostadas — Basico de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $22500.00 MXN. Precio unitario de referencia: $750.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/pozole-y-tostadas,https://bodasesor.com/catalogos/pozole-y-tostadas,https://bodasesor.com/images/productos/pozole-tostadas.png,750.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Basico"", ""Disponible en CDMX""",Categoría:alimentos:Pozole y Tostadas,,new,no,,,,,,,,,,,,,,,,ali-pozole-y-tostadas,,,
ali-pozole-y-tostadas-tradicional,Pozole y Tostadas — Tradicional,Pozole y Tostadas — Tradicional de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $24000.00 MXN. Precio unitario de referencia: $800.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/pozole-y-tostadas,https://bodasesor.com/catalogos/pozole-y-tostadas,https://bodasesor.com/images/productos/pozole-tostadas.png,800.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Tradicional"", ""Disponible en CDMX""",Categoría:alimentos:Pozole y Tostadas,,new,no,,,,,,,,,,,,,,,,ali-pozole-y-tostadas,,,
ali-pozole-y-tostadas-premium,Pozole y Tostadas — Premium,Pozole y Tostadas — Premium de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $25500.00 MXN. Precio unitario de referencia: $850.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/pozole-y-tostadas,https://bodasesor.com/catalogos/pozole-y-tostadas,https://bodasesor.com/images/productos/pozole-tostadas.png,850.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Premium"", ""Disponible en CDMX""",Categoría:alimentos:Pozole y Tostadas,,new,no,,,,,,,,,,,,,,,,ali-pozole-y-tostadas,,,
ali-puestos-de-comida-por-pieza,Puestos de comida — Por pieza,Puestos de comida — Por pieza de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $9120.00 MXN. Precio unitario de referencia: $38.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/puestos-de-comida,https://bodasesor.com/catalogos/puestos-de-comida,https://bodasesor.com/images/productos/puestos-antojitos.png,38.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Por pieza"", ""Disponible en CDMX""",Categoría:alimentos:Puestos de comida,,new,no,,,,,,,,,,,,,,,,ali-puestos-de-comida,,,
ali-puestos-de-comida-servicio-completo,Puestos de comida — Servicio completo,Puestos de comida — Servicio completo de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $9000.00 MXN. Precio unitario de referencia: $300.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/puestos-de-comida,https://bodasesor.com/catalogos/puestos-de-comida,https://bodasesor.com/images/productos/puestos-antojitos.png,300.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Servicio completo"", ""Disponible en CDMX""",Categoría:alimentos:Puestos de comida,,new,no,,,,,,,,,,,,,,,,ali-puestos-de-comida,,,
ali-taquiza-solo-alimentos,Taquiza — Solo Alimentos,Taquiza — Solo Alimentos de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $9000.00 MXN. Precio unitario de referencia: $300.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/taquiza,https://bodasesor.com/catalogos/taquiza,https://bodasesor.com/images/productos/taquiza-guisados.png,300.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Solo Alimentos"", ""Disponible en CDMX""",Categoría:alimentos:Taquiza,,new,no,,,,,,,,,,,,,,,,ali-taquiza,,,
ali-taquiza-basico,Taquiza — Basico,Taquiza — Basico de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $22500.00 MXN. Precio unitario de referencia: $750.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/taquiza,https://bodasesor.com/catalogos/taquiza,https://bodasesor.com/images/productos/taquiza-guisados.png,750.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Basico"", ""Disponible en CDMX""",Categoría:alimentos:Taquiza,,new,no,,,,,,,,,,,,,,,,ali-taquiza,,,
ali-taquiza-tradicional,Taquiza — Tradicional,Taquiza — Tradicional de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $24000.00 MXN. Precio unitario de referencia: $800.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/taquiza,https://bodasesor.com/catalogos/taquiza,https://bodasesor.com/images/productos/taquiza-guisados.png,800.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Tradicional"", ""Disponible en CDMX""",Categoría:alimentos:Taquiza,,new,no,,,,,,,,,,,,,,,,ali-taquiza,,,
ali-taquiza-premium,Taquiza — Premium,Taquiza — Premium de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $25500.00 MXN. Precio unitario de referencia: $850.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/taquiza,https://bodasesor.com/catalogos/taquiza,https://bodasesor.com/images/productos/taquiza-guisados.png,850.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Premium"", ""Disponible en CDMX""",Categoría:alimentos:Taquiza,,new,no,,,,,,,,,,,,,,,,ali-taquiza,,,
